2020-11-22 16:52:56.091 +03:00 [INF] Starting up application
2020-11-22 16:52:56.163 +03:00 [INF] Base directory: C:\Learning\ASPNetMentoring\NorthwindCorp\NorthwindCorp\NorthwindCorp.Web\bin\Debug\netcoreapp3.1\
2020-11-22 16:57:18.669 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.671 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.672 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.673 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.673 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.674 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.665 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.684 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.685 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.685 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.687 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.687 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.687 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.687 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.690 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.690 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.691 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.693 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:18.694 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.704 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.708 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:18.737 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:22.716 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:37.715 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.586 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.588 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.594 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.656 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.656 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.660 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.660 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.662 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.662 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.666 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.667 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.670 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.670 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.672 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.676 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.678 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.679 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.684 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.684 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.684 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.684 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.692 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.692 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.692 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.692 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.693 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.699 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:47.700 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.702 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.730 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 16:57:47.770 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:57:52.699 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 16:58:07.711 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:14.293 +03:00 [INF] Starting up application
2020-11-22 17:03:14.359 +03:00 [INF] Base directory: C:\Learning\ASPNetMentoring\NorthwindCorp\NorthwindCorp\NorthwindCorp.Web\bin\Debug\netcoreapp3.1\
2020-11-22 17:03:14.772 +03:00 [INF] read: 'CacheTime' = 15
2020-11-22 17:03:14.785 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:14.854 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:14.948 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:14.949 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:18.320 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:18.437 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.363 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.414 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.415 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.439 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.443 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.455 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.455 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.455 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.455 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.693 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.693 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.694 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.693 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.702 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.704 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.704 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.706 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.706 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.708 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.708 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.710 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.710 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.711 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.711 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.714 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.714 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.714 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.716 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.716 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.719 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.719 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.732 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.744 +03:00 [INF] read: 'IsLoggingControllerActions' = False
2020-11-22 17:03:20.757 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.766 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.788 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.796 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.810 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.835 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.841 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.863 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.872 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.892 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.903 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.925 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.934 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.957 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.967 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:20.984 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.011 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.017 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.034 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.046 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.066 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.075 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.095 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.111 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.128 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.137 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.154 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.174 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.187 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.202 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.218 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.250 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.269 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.285 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.307 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.326 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.340 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.368 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.388 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.404 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.421 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.450 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.471 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.500 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.525 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.544 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.564 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.584 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.604 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.624 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.644 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.666 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.686 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.733 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.763 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.774 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.794 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.815 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.835 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.858 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.875 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.894 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.914 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.934 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.954 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.974 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:21.994 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.014 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.030 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.048 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.072 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.090 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.110 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.130 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.145 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.164 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.179 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.195 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.217 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.234 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.249 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.266 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.284 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.300 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.320 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.344 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.368 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.380 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.395 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.414 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.433 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.471 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.492 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.510 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.532 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.547 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.572 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.592 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.604 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.624 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.639 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.673 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.701 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.720 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.744 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.755 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
2020-11-22 17:03:22.772 +03:00 [INF] read: 'CachePath' = c:\Learning\ASPNetMentoring\Cache\
